hours,beta_1,se,k
0.030585770555494857,0.8460101510397322,0.07278301237503942,6
0.029190199725068446,0.8481423811662097,0.07414241411330591,6
0.027858306150678577,0.8502855279504692,0.07551426963322387,6
0.02658718435963416,0.8524386816710285,0.0768978998659599,6
0.025374061450464596,0.8546009326064066,0.07829263532573841,6
0.024216291043946136,0.8567713710351209,0.0796978159846486,6
0.023111347510130997,0.8589490872356896,0.08111279111023423,6
0.02205682045878645,0.8611331714866315,0.08253691907333352,6
0.021050409481224705,0.8633227140664642,0.08396956713263332,6
0.020089919132053137,0.8655168052537062,0.08541011120150331,6
0.019173254139897795,0.8677145353268754,0.08685793560187718,6
0.018298414836652364,0.86991499456449,0.08831243280924195,6
0.017463492795282178,0.8721172732450686,0.08977300319217384,6
0.01666666666666667,0.8743204616471287,0.09123905474931539,6
181.14999999999998,0.9310453833655825,0.19828091181377758,10
172.88446830534969,0.9363100943862113,0.18996079156273296,10
164.99607718036705,0.9415755273369325,0.18173124914497651,10
157.46761841455262,0.946842404147839,0.1736152084624728,10
150.28266897548787,0.9521114467490234,0.16563472450227074,10
143.42555518264473,0.9573833770705782,0.1578107386116855,10
136.88131851587718,0.9626589170425958,0.15016280355040118,10
130.6356829840058,0.9679387885951691,0.14270877881670066,10
124.67502398231335,0.9732237136583902,0.13546449983016426,10
118.9863385710128,0.9785144141623523,0.12844342904103007,10
113.55721710985311,0.9838116120371481,0.12165630324164178,10
108.37581618698381,0.9891160292128696,0.11511079955804453,10
103.43083278302517,0.9944283876196096,0.10881125300959278,10
98.71147961398209,0.9997494091874606,0.10275847127432791,10
94.20746159921426,1.0050798158465153,0.09694970751331482,10
89.90895340312895,1.0104203295268666,0.09137887011399692,10
85.80657800160316,1.0157716721586065,0.08603706994479769,10
81.89138622637975,1.0211345656718283,0.08091363333294284,10
78.1548372428137,1.026509739032352,0.0759977901885898,10
74.58877991838251,1.0318990041366018,0.07128799931309357,10
71.18543504131559,1.0373064138506467,0.06680266288096509,10
67.93737835055398,1.0427362988419695,0.06256819998011151,10
64.83752434002155,1.0481929897780518,0.05861511276660426,10
61.87911080187577,1.0536808173263765,0.05497506045290752,10
59.05568407502139,1.0592041121544253,0.051677212953531206,10
56.361084966705945,1.064767204929681,0.048743962064149146,10
53.789435316486866,1.0703744263196253,0.04618637025069837,10
51.33512517325883,1.0760301069917408,0.044000123753740406,10
48.9928005573692,1.0817385776135098,0.042163066873657035,10
46.75735178112512,1.0875041688524143,0.040635403117289484,10
44.62390230221373,1.0933312113759364,0.03936323533527155,10
42.58779808571954,1.099223007657041,0.03828575696317379,10
40.64459745153306,1.1051498813579654,0.03735553444841275,10
38.79006138500284,1.1110429715710595,0.0365510256570747,10
37.02014428969416,1.116831136464537,0.035864087013549886,10
35.33098516208173,1.12244323420661,0.03529354758281044,10
33.71889916892465,1.1278081229654926,0.03483973178844846,10
32.180369608949704,1.1328546609093977,0.03449977819422456,10
30.712040241307797,1.1375117062065385,0.03426417926245127,10
29.310707964068467,1.1417081170251273,0.034114875268511896,10
